Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year,day,month,snow,smoke,fog,drizzle,rain,mist,storm,h_fog,haze,week,tavg_lag_1,tavg_lag_3,tavg_lag_7,preciptotal_lag_1,preciptotal_lag_3,preciptotal_lag_7,sunrise_clean,sunset_clean,DaylightHrs,DaylightHrs_lag_1,DaylightHrs_lag_3,DaylightHrs_lag_7,relhum,relhum_lag_1,relhum_lag_3,relhum_lag_7
1,2007-06-08,81,57,69,53,61,0,4,417,1925,0.0,0.0,29.18,29.85,10.9,28,13.8,2007,8,Jun,0,0,0,0,0,0,0,0,0,23,82.0,61.0,64.0,0.0,0.001,0.31,1900-01-01 04:17:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,56.745966453912246,49.1277812668861,59.9728651332341,78.00766416557157
2,2007-06-08,81,63,72,54,62,0,7,417,1925,0.0,0.0,29.24,29.83,9.3,26,12.4,2007,8,Jun,0,0,0,0,0,0,0,0,0,23,69.0,81.0,56.0,0.0,0.0,0.42,1900-01-01 04:17:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,53.15734946926977,56.745966453912246,52.57147318856834,74.47354810257994
1,2007-06-09,79,52,66,47,57,0,1,416,1925,0.0,0.0,29.36,30.07,0.3,33,5.0,2007,9,Jun,0,0,0,0,0,0,0,0,0,23,72.0,82.0,57.0,0.0,0.0,0.27,1900-01-01 04:16:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,50.340237424792925,53.15734946926977,49.1277812668861,69.18236056881791
2,2007-06-09,79,57,68,49,58,0,3,416,1925,0.0,0.0,29.42,30.05,2.4,19,4.7,2007,9,Jun,0,0,0,0,0,0,0,0,0,23,66.0,69.0,58.0,0.0,0.0,0.01,1900-01-01 04:16:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,50.64479825917398,50.340237424792925,56.745966453912246,69.2959109772461
1,2007-06-10,81,55,68,51,59,0,3,416,1926,0.0,0.0,29.34,30.05,4.8,17,5.6,2007,10,Jun,0,0,0,0,0,0,0,0,0,23,68.0,72.0,61.0,0.0,0.0,0.001,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,54.553126557503305,50.64479825917398,53.15734946926977,59.9728651332341
2,2007-06-10,81,61,71,50,60,0,6,416,1926,0.0,0.0,29.39,30.04,4.6,16,5.8,2007,10,Jun,0,0,0,0,0,0,0,0,0,23,68.0,66.0,81.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,47.452541134851316,54.553126557503305,50.340237424792925,52.57147318856834
1,2007-06-11,86,58,72,52,61,0,7,416,1926,0.0,0.0,29.41,30.11,4.9,11,6.9,2007,11,Jun,0,0,0,0,0,0,0,0,0,24,71.0,68.0,82.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,49.3979168500346,47.452541134851316,50.64479825917398,49.1277812668861
2,2007-06-11,85,65,75,51,61,0,10,416,1926,0.0,0.0,29.47,30.09,6.6,9,8.4,2007,11,Jun,0,0,0,0,0,0,0,0,0,24,72.0,68.0,69.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,43.050169178900745,49.3979168500346,54.553126557503305,56.745966453912246
1,2007-06-12,83,62,73,50,60,0,8,416,1927,0.0,0.0,29.44,30.16,8.3,5,8.8,2007,12,Jun,0,0,0,0,0,0,0,0,0,24,75.0,71.0,72.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,44.35468844085925,43.050169178900745,47.452541134851316,53.15734946926977
2,2007-06-12,82,66,74,51,61,0,9,416,1927,0.0,0.0,29.49,30.14,9.4,5,10.0,2007,12,Jun,0,0,0,0,0,0,0,0,0,24,73.0,72.0,66.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,44.51223074679096,44.35468844085925,49.3979168500346,50.340237424792925
1,2007-06-13,87,60,74,53,62,0,9,416,1927,0.0,0.0,29.36,30.09,7.2,5,8.6,2007,13,Jun,0,0,0,0,0,0,0,0,0,24,74.0,75.0,68.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,47.91554754322691,44.51223074679096,43.050169178900745,50.64479825917398
2,2007-06-13,86,68,77,53,62,0,12,416,1927,0.0,0.0,29.36,30.09,7.0,5,8.6,2007,13,Jun,0,0,0,0,0,0,0,0,0,24,74.0,73.0,68.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,43.365764564711476,47.91554754322691,44.35468844085925,54.553126557503305
1,2007-06-14,89,64,77,55,64,0,12,416,1928,0.0,0.0,29.3,30.02,5.6,5,6.8,2007,14,Jun,0,0,0,0,0,0,0,0,0,24,77.0,74.0,71.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,46.65092154128868,43.365764564711476,44.51223074679096,47.452541134851316
2,2007-06-14,89,68,79,54,63,0,14,416,1928,0.0,0.0,29.36,30.0,5.9,7,6.4,2007,14,Jun,0,0,0,0,0,0,0,0,0,24,77.0,74.0,72.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,42.11693154135121,46.65092154128868,47.91554754322691,49.3979168500346
1,2007-06-15,91,63,77,56,64,0,12,416,1928,0.0,0.0,29.28,29.99,4.1,6,4.9,2007,15,Jun,0,0,0,0,0,0,0,0,0,24,79.0,77.0,75.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,48.37395111514962,42.11693154135121,43.365764564711476,43.050169178900745
2,2007-06-15,89,67,78,56,65,0,13,416,1928,0.0,0.0,29.34,29.97,3.8,9,4.1,2007,15,Jun,0,0,0,0,0,0,0,0,0,24,77.0,77.0,73.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,46.804793263010296,48.37395111514962,46.65092154128868,44.35468844085925
1,2007-06-16,93,66,80,60,67,0,15,416,1929,0.0,0.001,29.26,29.97,4.8,28,5.8,2007,16,Jun,0,0,0,0,0,0,0,0,1,24,78.0,79.0,74.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,50.59909165038914,46.804793263010296,42.11693154135121,44.51223074679096
2,2007-06-16,92,68,80,61,68,0,15,416,1929,0.0,0.001,29.33,29.96,2.1,22,6.1,2007,16,Jun,0,0,0,0,0,0,0,0,1,24,80.0,77.0,74.0,0.001,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,52.42649135912414,50.59909165038914,48.37395111514962,47.91554754322691
1,2007-06-17,91,70,81,64,70,0,16,416,1929,0.0,0.0,29.23,29.95,2.8,11,6.3,2007,17,Jun,0,0,0,0,0,0,0,0,1,24,80.0,78.0,77.0,0.001,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,56.393821581175274,52.42649135912414,46.804793263010296,43.365764564711476
2,2007-06-17,91,71,81,65,70,0,16,416,1929,0.0,0.16,29.28,29.93,4.0,11,6.1,2007,17,Jun,0,0,0,0,0,0,0,0,1,24,81.0,80.0,77.0,0.0,0.001,0.0,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,58.394642639258606,56.393821581175274,50.59909165038914,46.65092154128868
1,2007-06-18,89,69,79,65,70,0,14,416,1929,0.0,0.28,29.12,29.84,14.0,20,15.1,2007,18,Jun,0,0,0,0,1,0,0,0,1,25,81.0,80.0,79.0,0.16,0.001,0.0,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,62.332621836554104,58.394642639258606,52.42649135912414,42.11693154135121
2,2007-06-18,89,73,81,65,70,0,16,416,1929,0.0,0.02,29.19,29.83,12.2,20,12.6,2007,18,Jun,0,0,0,0,1,0,0,0,1,25,79.0,81.0,77.0,0.28,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,58.394642639258606,62.332621836554104,56.393821581175274,48.37395111514962
1,2007-06-19,80,65,73,55,63,0,8,416,1930,0.0,0.58,29.26,29.95,10.7,28,11.4,2007,19,Jun,0,0,0,0,0,0,0,0,0,25,81.0,81.0,78.0,0.02,0.16,0.0,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,53.303538890495616,58.394642639258606,58.394642639258606,46.804793263010296
2,2007-06-19,81,65,73,55,63,0,8,416,1930,0.0,0.93,29.31,29.93,10.1,29,11.3,2007,19,Jun,0,0,0,0,0,1,0,0,0,25,73.0,79.0,80.0,0.58,0.28,0.001,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,53.303538890495616,53.303538890495616,62.332621836554104,50.59909165038914
1,2007-06-20,84,61,73,52,61,0,8,416,1930,0.0,0.0,29.39,30.1,7.8,27,8.8,2007,20,Jun,0,0,0,0,0,0,0,0,0,25,73.0,81.0,80.0,0.93,0.02,0.001,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,47.76172439150204,53.303538890495616,58.394642639258606,52.42649135912414
2,2007-06-20,85,62,74,50,61,0,9,416,1930,0.0,0.0,29.46,30.09,5.9,28,7.7,2007,20,Jun,0,0,0,0,0,0,0,0,0,25,73.0,73.0,81.0,0.0,0.58,0.0,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,42.891690595258844,47.76172439150204,53.303538890495616,56.393821581175274
1,2007-06-21,77,61,69,51,60,0,4,416,1930,0.0,0.01,29.36,30.08,3.5,3,10.7,2007,21,Jun,0,0,0,0,0,0,0,0,0,25,74.0,73.0,81.0,0.0,0.93,0.16,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,52.71544795491432,42.891690595258844,53.303538890495616,58.394642639258606
2,2007-06-21,80,66,73,51,61,0,8,416,1930,0.0,0.001,29.41,30.06,3.7,2,9.6,2007,21,Jun,0,0,0,0,0,0,0,0,0,25,69.0,73.0,79.0,0.01,0.0,0.28,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,46.03050379179473,52.71544795491432,47.76172439150204,62.332621836554104
1,2007-06-22,76,61,69,50,58,0,4,417,1931,0.0,0.001,29.33,30.06,7.8,6,8.7,2007,22,Jun,0,0,0,0,0,0,0,0,0,25,73.0,74.0,81.0,0.001,0.0,0.02,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,50.796256339852455,46.03050379179473,42.891690595258844,58.394642639258606
2,2007-06-22,75,62,69,49,58,0,4,417,1931,0.0,0.001,29.39,30.05,6.5,7,8.1,2007,22,Jun,0,0,0,0,0,0,0,0,0,25,69.0,69.0,73.0,0.001,0.01,0.58,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,48.938775745593254,50.796256339852455,52.71544795491432,53.303538890495616
1,2007-06-23,67,62,65,58,61,0,0,417,1931,0.0,0.05,29.23,29.96,7.6,12,9.0,2007,23,Jun,0,0,0,0,0,1,0,0,0,25,69.0,73.0,73.0,0.001,0.001,0.93,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,78.09234442448582,48.938775745593254,46.03050379179473,53.303538890495616
2,2007-06-23,68,61,65,60,62,0,0,417,1931,0.0,0.34,29.28,29.95,7.3,11,8.1,2007,23,Jun,0,0,0,0,0,1,0,0,0,25,65.0,69.0,73.0,0.05,0.001,0.0,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,83.87418262364491,78.09234442448582,50.796256339852455,47.76172439150204
1,2007-06-24,77,63,70,62,65,0,5,417,1931,0.0,0.0,29.26,29.97,7.0,9,8.0,2007,24,Jun,0,0,0,0,0,1,0,0,1,25,65.0,69.0,74.0,0.34,0.001,0.0,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,75.79574277990278,83.87418262364491,48.938775745593254,42.891690595258844
2,2007-06-24,75,65,70,62,65,0,5,417,1931,0.0,0.0,29.33,29.96,5.6,10,6.0,2007,24,Jun,0,0,0,0,0,1,0,0,1,25,70.0,65.0,69.0,0.0,0.05,0.01,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,75.79574277990278,75.79574277990278,78.09234442448582,52.71544795491432
1,2007-06-25,89,65,77,66,70,0,12,417,1931,0.0,0.0,29.38,30.07,3.9,14,6.8,2007,25,Jun,0,0,0,0,0,1,0,0,1,26,70.0,65.0,73.0,0.0,0.34,0.001,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,68.92447213582345,75.79574277990278,83.87418262364491,46.03050379179473
2,2007-06-25,86,67,77,67,70,0,12,417,1931,0.0,0.0,29.44,30.06,4.0,12,5.9,2007,25,Jun,0,0,0,0,0,1,0,0,1,26,77.0,70.0,69.0,0.0,0.0,0.001,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,71.34839663111904,68.92447213582345,75.79574277990278,50.796256339852455
1,2007-06-26,92,70,81,69,72,0,16,418,1931,0.0,0.16,29.39,30.11,6.1,22,7.1,2007,26,Jun,0,0,0,0,1,1,1,0,1,26,77.0,70.0,69.0,0.0,0.0,0.001,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,67.0328182313233,71.34839663111904,75.79574277990278,48.938775745593254
2,2007-06-26,91,73,82,69,72,0,17,418,1931,0.0,0.001,29.45,30.09,7.3,21,8.1,2007,26,Jun,0,0,0,0,0,1,0,0,1,26,81.0,77.0,65.0,0.16,0.0,0.05,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,64.89410549324761,67.0328182313233,68.92447213582345,78.09234442448582
1,2007-06-27,91,71,81,70,72,0,16,418,1931,0.0,0.15,29.29,30.02,7.5,24,8.8,2007,27,Jun,0,0,0,0,1,0,0,0,0,26,82.0,77.0,65.0,0.001,0.0,0.34,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,69.35940101705508,64.89410549324761,71.34839663111904,83.87418262364491
2,2007-06-27,89,71,80,69,72,0,15,418,1931,0.0,0.35,29.36,30.0,7.9,24,8.5,2007,27,Jun,0,0,0,0,1,1,0,0,0,26,81.0,81.0,70.0,0.15,0.16,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,69.25145351909107,69.35940101705508,67.0328182313233,75.79574277990278
1,2007-06-28,74,58,66,55,60,0,1,419,1931,0.0,0.0,29.41,30.09,11.9,3,12.5,2007,28,Jun,0,0,0,0,0,0,0,0,0,26,80.0,82.0,70.0,0.35,0.001,0.0,1900-01-01 04:19:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,67.68411871092431,69.25145351909107,64.89410549324761,75.79574277990278
2,2007-06-28,73,61,67,56,61,0,2,419,1931,0.0,0.0,29.43,30.07,12.2,2,13.3,2007,28,Jun,0,0,0,0,0,0,0,0,0,26,66.0,81.0,77.0,0.0,0.15,0.0,1900-01-01 04:19:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,67.79963306708848,67.68411871092431,69.35940101705508,68.92447213582345
1,2007-06-29,70,56,63,55,59,2,0,419,1931,0.0,0.0,29.41,30.13,7.6,2,8.3,2007,29,Jun,0,0,0,0,0,0,0,0,0,26,67.0,80.0,77.0,0.0,0.35,0.0,1900-01-01 04:19:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,75.14699945177526,67.79963306708848,69.25145351909107,71.34839663111904
2,2007-06-29,71,56,64,56,60,1,0,419,1931,0.0,0.0,29.47,30.11,7.4,2,8.2,2007,29,Jun,0,0,0,0,0,0,0,0,0,26,63.0,66.0,81.0,0.0,0.0,0.16,1900-01-01 04:19:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,75.24116361722916,75.14699945177526,67.68411871092431,67.0328182313233
1,2007-06-30,79,54,67,46,56,0,2,419,1931,0.0,0.0,29.41,30.13,4.9,3,5.8,2007,30,Jun,0,0,0,0,0,0,0,0,0,26,64.0,67.0,82.0,0.0,0.0,0.001,1900-01-01 04:19:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,46.82800976389412,75.24116361722916,67.79963306708848,64.89410549324761
2,2007-06-30,77,58,68,49,58,0,3,419,1931,0.0,0.0,29.46,30.11,5.1,4,6.2,2007,30,Jun,0,0,0,0,0,0,0,0,0,26,67.0,63.0,81.0,0.0,0.0,0.15,1900-01-01 04:19:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,50.64479825917398,46.82800976389412,75.14699945177526,69.35940101705508
1,2007-07-01,75,54,65,52,58,0,0,420,1931,0.0,0.0,29.51,30.23,8.6,4,8.6,2007,1,Jul,0,0,0,0,0,0,0,0,0,26,68.0,64.0,80.0,0.0,0.0,0.35,1900-01-01 04:20:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,62.7894450967053,50.64479825917398,75.24116361722916,69.25145351909107
2,2007-07-01,76,61,69,51,59,0,4,420,1931,0.0,0.0,29.56,30.21,9.5,4,9.7,2007,1,Jul,0,0,0,0,0,0,0,0,0,26,65.0,67.0,66.0,0.0,0.0,0.0,1900-01-01 04:20:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,52.71544795491432,62.7894450967053,46.82800976389412,67.68411871092431
1,2007-07-02,79,53,66,50,58,0,1,420,1931,0.0,0.0,29.49,30.22,5.9,14,8.1,2007,2,Jul,0,0,0,0,0,0,0,0,0,27,69.0,68.0,67.0,0.0,0.0,0.0,1900-01-01 04:20:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,56.32098844289821,52.71544795491432,50.64479825917398,67.79963306708848
2,2007-07-02,77,58,68,50,59,0,3,420,1931,0.0,0.0,29.55,30.21,7.4,12,8.5,2007,2,Jul,0,0,0,0,0,0,0,0,0,27,66.0,65.0,63.0,0.0,0.0,0.0,1900-01-01 04:20:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,52.56703126425807,56.32098844289821,62.7894450967053,75.14699945177526
1,2007-07-03,83,60,72,57,63,0,7,421,1931,0.0,0.4,29.31,30.06,6.7,21,7.3,2007,3,Jul,0,0,0,0,1,1,0,0,0,27,68.0,69.0,64.0,0.0,0.0,0.0,1900-01-01 04:21:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,59.267660499604666,52.56703126425807,52.71544795491432,75.24116361722916
2,2007-07-03,83,63,73,56,63,0,8,421,1931,0.0,0.09,29.38,30.05,6.4,21,7.4,2007,3,Jul,0,0,0,0,1,0,0,0,0,27,72.0,66.0,67.0,0.4,0.0,0.0,1900-01-01 04:21:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,55.27227971844441,59.267660499604666,56.32098844289821,46.82800976389412
1,2007-07-04,86,67,77,65,69,0,12,422,1930,0.0,0.16,29.18,29.9,4.6,27,8.2,2007,4,Jul,0,1,0,0,1,1,0,0,1,27,73.0,68.0,68.0,0.09,0.0,0.0,1900-01-01 04:22:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,66.57290939376271,55.27227971844441,52.56703126425807,50.64479825917398
2,2007-07-04,84,67,76,65,69,0,11,422,1930,0.0,0.66,29.23,29.88,3.1,25,8.8,2007,4,Jul,0,1,0,0,1,0,0,0,1,27,77.0,72.0,65.0,0.16,0.4,0.0,1900-01-01 04:22:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,68.81442230425611,66.57290939376271,59.267660499604666,62.7894450967053
1,2007-07-05,89,71,80,60,67,0,15,422,1930,0.0,0.0,29.24,29.94,6.4,31,8.1,2007,5,Jul,0,1,0,0,0,1,0,0,1,27,76.0,73.0,69.0,0.66,0.09,0.0,1900-01-01 04:22:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,50.59909165038914,68.81442230425611,55.27227971844441,52.71544795491432
2,2007-07-05,88,70,79,60,67,0,14,422,1930,0.0,0.0,29.29,29.92,4.3,33,6.9,2007,5,Jul,0,0,0,0,0,1,0,0,0,27,80.0,77.0,66.0,0.0,0.16,0.0,1900-01-01 04:22:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,52.28097707329735,50.59909165038914,66.57290939376271,56.32098844289821
1,2007-07-06,86,66,76,57,64,0,11,423,1930,0.0,0.0,29.32,30.03,3.2,5,5.5,2007,6,Jul,0,0,0,0,0,0,0,0,0,27,79.0,76.0,68.0,0.0,0.66,0.0,1900-01-01 04:23:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,51.84122592280803,52.28097707329735,68.81442230425611,52.56703126425807
2,2007-07-06,84,68,76,57,65,0,11,423,1930,0.0,0.0,29.38,30.01,3.3,7,5.5,2007,6,Jul,0,0,0,0,0,0,0,0,0,27,76.0,80.0,72.0,0.0,0.0,0.4,1900-01-01 04:23:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,51.84122592280803,51.84122592280803,50.59909165038914,59.267660499604666
1,2007-07-07,90,64,77,63,69,0,12,423,1930,0.0,0.0,29.18,29.91,8.4,22,8.6,2007,7,Jul,0,0,0,0,0,0,0,0,0,27,76.0,79.0,73.0,0.0,0.0,0.09,1900-01-01 04:23:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,62.07955325112666,51.84122592280803,52.28097707329735,55.27227971844441
2,2007-07-07,88,68,78,62,68,0,13,423,1930,0.0,0.0,29.24,29.9,7.4,23,8.1,2007,7,Jul,0,0,0,0,0,0,0,0,0,27,77.0,76.0,77.0,0.0,0.0,0.16,1900-01-01 04:23:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,57.99004546109112,62.07955325112666,51.84122592280803,66.57290939376271
1,2007-07-08,94,75,85,67,72,0,20,424,1929,0.0,0.0,29.05,29.77,12.9,24,13.1,2007,8,Jul,0,0,0,0,0,0,0,0,0,27,78.0,76.0,76.0,0.0,0.0,0.66,1900-01-01 04:24:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,55.015137055466035,57.99004546109112,51.84122592280803,68.81442230425611
2,2007-07-08,93,75,84,67,72,0,19,424,1929,0.0,0.0,29.12,29.76,12.6,23,12.7,2007,8,Jul,0,0,0,0,0,0,0,0,0,27,85.0,77.0,80.0,0.0,0.0,0.0,1900-01-01 04:24:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,56.80532913783014,55.015137055466035,62.07955325112666,50.59909165038914
1,2007-07-09,94,70,82,66,70,0,17,425,1929,0.0,0.3,29.11,29.8,4.9,24,8.8,2007,9,Jul,0,0,0,0,1,0,1,0,0,28,84.0,78.0,79.0,0.0,0.0,0.0,1900-01-01 04:25:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,58.52840492887494,56.80532913783014,57.99004546109112,52.28097707329735
2,2007-07-09,93,72,83,67,71,0,18,425,1929,0.0,0.24,29.16,29.79,4.8,23,8.8,2007,9,Jul,0,0,0,0,0,0,0,0,0,28,82.0,85.0,76.0,0.3,0.0,0.0,1900-01-01 04:25:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,58.661619035646275,58.52840492887494,55.015137055466035,51.84122592280803
1,2007-07-10,89,69,79,67,70,0,14,425,1929,0.0,0.43,29.06,29.77,8.6,23,10.5,2007,10,Jul,0,0,0,0,0,0,1,0,1,28,83.0,84.0,76.0,0.24,0.0,0.0,1900-01-01 04:25:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,66.80393971588522,58.661619035646275,56.80532913783014,51.84122592280803
2,2007-07-10,89,70,80,67,71,0,15,425,1929,0.0,0.08,29.13,29.76,8.2,23,10.2,2007,10,Jul,0,0,0,0,1,0,0,0,1,28,79.0,82.0,77.0,0.43,0.3,0.0,1900-01-01 04:25:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,64.65484880957978,66.80393971588522,58.52840492887494,62.07955325112666
1,2007-07-11,77,62,70,51,59,0,5,426,1928,0.0,0.0,29.23,29.93,8.8,30,10.9,2007,11,Jul,0,0,0,0,0,0,0,0,0,28,80.0,83.0,78.0,0.08,0.24,0.0,1900-01-01 04:26:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,50.94716778012036,64.65484880957978,58.661619035646275,57.99004546109112
2,2007-07-11,77,63,70,51,59,0,5,426,1928,0.0,0.0,29.28,29.92,9.1,30,11.2,2007,11,Jul,0,0,0,0,0,0,0,0,0,28,70.0,79.0,85.0,0.0,0.43,0.0,1900-01-01 04:26:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,50.94716778012036,50.94716778012036,66.80393971588522,55.015137055466035
1,2007-07-12,80,61,71,51,59,0,6,427,1928,0.0,0.0,29.22,29.93,9.4,29,11.1,2007,12,Jul,0,0,0,0,0,0,0,0,0,28,70.0,80.0,84.0,0.0,0.08,0.0,1900-01-01 04:27:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,49.24540001110545,50.94716778012036,64.65484880957978,56.80532913783014
2,2007-07-12,80,60,70,51,60,0,5,427,1928,0.0,0.0,29.28,29.92,10.0,28,11.4,2007,12,Jul,0,0,0,0,0,0,1,0,0,28,71.0,70.0,82.0,0.0,0.0,0.3,1900-01-01 04:27:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,50.94716778012036,49.24540001110545,50.94716778012036,58.52840492887494
1,2007-07-13,78,58,68,52,58,0,3,428,1927,0.0,0.0,29.26,29.98,1.4,1,5.3,2007,13,Jul,0,0,0,0,0,0,0,0,0,28,70.0,70.0,83.0,0.0,0.0,0.24,1900-01-01 04:28:00,1900-01-01 19:27:00,14,15.0,15.0,15.0,56.604885471591594,50.94716778012036,50.94716778012036,58.661619035646275
2,2007-07-13,74,59,67,53,59,0,2,428,1927,0.0,0.0,29.33,29.98,2.0,7,5.8,2007,13,Jul,0,0,0,0,0,0,0,0,0,28,68.0,71.0,79.0,0.0,0.0,0.43,1900-01-01 04:28:00,1900-01-01 19:27:00,14,14.0,15.0,15.0,60.780293058186594,56.604885471591594,49.24540001110545,66.80393971588522
1,2007-07-14,84,61,73,55,62,0,8,428,1927,0.0,0.0,29.08,29.79,8.3,26,13.2,2007,14,Jul,0,0,0,0,0,0,0,0,0,28,67.0,70.0,80.0,0.0,0.0,0.08,1900-01-01 04:28:00,1900-01-01 19:27:00,14,14.0,15.0,15.0,53.303538890495616,60.780293058186594,50.94716778012036,64.65484880957978
2,2007-07-14,85,62,74,55,62,0,9,428,1927,0.0,0.0,29.14,29.79,8.4,25,13.9,2007,14,Jul,0,0,0,0,0,0,0,0,0,28,73.0,68.0,70.0,0.0,0.0,0.0,1900-01-01 04:28:00,1900-01-01 19:27:00,14,14.0,14.0,15.0,51.54537159632893,53.303538890495616,56.604885471591594,50.94716778012036
1,2007-07-15,82,60,71,53,61,0,6,429,1926,0.0,0.0,29.19,29.89,2.1,29,4.9,2007,15,Jul,0,0,0,0,0,0,0,0,0,28,74.0,67.0,70.0,0.0,0.0,0.0,1900-01-01 04:29:00,1900-01-01 19:26:00,14,14.0,14.0,15.0,53.01060553311998,51.54537159632893,60.780293058186594,50.94716778012036
2,2007-07-15,80,64,72,52,61,0,7,429,1926,0.0,0.0,29.25,29.88,1.2,9,6.5,2007,15,Jul,0,0,0,0,0,0,0,0,0,28,71.0,73.0,71.0,0.0,0.0,0.0,1900-01-01 04:29:00,1900-01-01 19:26:00,14,14.0,14.0,15.0,49.3979168500346,53.01060553311998,53.303538890495616,49.24540001110545
